CustomerID,invoice_frequency,total_quantity,total_bill,day_gap,country,category
13141.0,136,1547,2385.8,84,United Kingdom,0
13142.0,23,258,307.09,18,United Kingdom,0
13144.0,3,21,110.95,332,United Kingdom,1
13145.0,7,142,614.77,39,United Kingdom,0
13146.0,17,154,228.91,25,United Kingdom,0
13147.0,4,144,712.8000000000001,9,United Kingdom,0
13148.0,340,1818,3324.62,28,United Kingdom,0
13149.0,86,1280,1676.06,13,United Kingdom,0
13151.0,75,361,1250.37,202,United Kingdom,2
13153.0,15,418,486.22,5,United Kingdom,0
13155.0,85,497,971.76,32,United Kingdom,0
13157.0,89,1430,1721.57,48,United Kingdom,0
13158.0,79,784,1201.06,94,United Kingdom,2
13159.0,121,1044,1371.25,8,United Kingdom,0
13160.0,4,56,91.8,21,United Kingdom,0
13161.0,8,29,112.75,312,United Kingdom,1
13162.0,82,1663,1644.99,121,United Kingdom,2
13165.0,42,1376,1021.48,45,United Kingdom,0
13166.0,42,214,414.7,281,United Kingdom,1
13167.0,65,785,791.33,18,United Kingdom,0
13168.0,128,668,1290.54,35,United Kingdom,0
13169.0,13,272,712.88,63,United Kingdom,0
13170.0,30,141,108.81,26,United Kingdom,0
13171.0,48,227,426.81,7,United Kingdom,0
13173.0,43,277,353.65,3,United Kingdom,0
13174.0,293,1352,2742.82,15,United Kingdom,0
13176.0,67,448,481.49,45,United Kingdom,0
13177.0,17,91,282.45,64,United Kingdom,0
13178.0,265,3570,5725.47,25,United Kingdom,0
13182.0,11,201,121.18,44,United Kingdom,0
13183.0,94,2208,3957.78,7,United Kingdom,0
13184.0,181,1632,1616.45,14,United Kingdom,0
13185.0,1,12,71.4,267,United Kingdom,1
13186.0,84,804,1539.69,39,United Kingdom,0
13187.0,37,95,236.02,336,United Kingdom,1
13188.0,2,25,114.6,10,United Kingdom,0
13189.0,29,842,260.68,18,United Kingdom,0
13192.0,63,595,911.94,94,United Kingdom,2
13193.0,25,46,112.08,60,United Kingdom,0
13194.0,3,26,60.7,135,United Kingdom,2
13196.0,110,1224,1797.78,10,United Kingdom,0
13198.0,229,2645,3384.09,9,United Kingdom,0
13199.0,120,6172,9803.96,3,United Kingdom,0
13200.0,46,516,870.09,18,United Kingdom,0
13203.0,57,800,869.46,9,United Kingdom,0
13207.0,8,130,250.26,14,United Kingdom,0
13208.0,149,785,1199.65,58,United Kingdom,0
13209.0,329,4232,5820.16,29,United Kingdom,0
13210.0,22,316,353.48,93,United Kingdom,2
13211.0,55,834,1095.42,9,United Kingdom,0
13212.0,142,308,779.33,8,United Kingdom,0
13213.0,92,1357,1518.43,56,United Kingdom,0
13216.0,5,297,333.74,267,United Kingdom,1
13217.0,7,114,133.62,121,United Kingdom,2
13218.0,5,88,62.63999999999999,126,United Kingdom,2
13220.0,21,196,819.2900000000001,77,United Kingdom,0
13221.0,66,244,847.41,239,United Kingdom,1
13223.0,5,88,163.20000000000002,199,United Kingdom,2
13224.0,109,1512,2150.85,59,United Kingdom,0
13225.0,34,3352,6083.04,2,United Kingdom,0
13226.0,16,80,108.21,272,United Kingdom,1
13227.0,9,99,257.7,201,United Kingdom,2
13228.0,2,200,358.0,80,United Kingdom,0
13229.0,10,63,160.95,225,United Kingdom,1
13230.0,588,1517,2712.07,3,United Kingdom,0
13232.0,202,773,1328.35,12,United Kingdom,0
13233.0,43,1004,605.12,73,United Kingdom,0
13235.0,59,440,101.17000000000009,211,United Kingdom,2
13236.0,39,411,727.27,24,United Kingdom,0
13238.0,32,296,680.83,10,United Kingdom,0
13239.0,22,363,329.56,261,United Kingdom,1
13240.0,67,298,663.65,95,United Kingdom,2
13242.0,13,130,270.40000000000003,111,United Kingdom,2
13243.0,57,232,585.12,202,United Kingdom,2
13244.0,27,38,121.74,92,United Kingdom,2
13245.0,16,125,430.5,50,United Kingdom,0
13246.0,138,1537,1896.32,17,United Kingdom,0
13247.0,25,328,501.12,17,United Kingdom,0
13248.0,26,305,465.68,124,United Kingdom,2
13249.0,23,546,711.41,91,United Kingdom,2
13253.0,36,1572,1030.4,156,United Kingdom,2
13255.0,14,174,390.66,3,United Kingdom,0
13258.0,36,282,672.83,11,United Kingdom,0
13259.0,81,126,283.18,61,United Kingdom,0
13260.0,8,142,557.62,60,United Kingdom,0
13261.0,9,210,944.1,268,United Kingdom,1
13262.0,11,125,200.29,262,United Kingdom,1
13263.0,1667,4768,7436.93,0,United Kingdom,0
13265.0,90,1740,2092.66,52,United Kingdom,0
13266.0,202,4299,3717.67,10,United Kingdom,0
13267.0,224,1939,4404.44,2,United Kingdom,0
13268.0,440,3601,3127.7,17,United Kingdom,0
13269.0,319,3508,5312.97,0,United Kingdom,0
13270.0,1,200,590.0,365,United Kingdom,1
13271.0,92,168,172.37,36,United Kingdom,0
13272.0,15,96,276.56,30,United Kingdom,0
13273.0,16,153,138.98,112,United Kingdom,2
13276.0,30,161,590.9300000000001,63,United Kingdom,0
13277.0,8,176,258.4,15,United Kingdom,0
13278.0,46,537,542.73,40,United Kingdom,0
13279.0,11,70,126.3,63,United Kingdom,0
13280.0,82,518,798.46,121,United Kingdom,2
13282.0,40,289,1047.84,17,United Kingdom,0
13283.0,7,90,93.66,59,United Kingdom,0
13284.0,14,79,196.15,322,United Kingdom,1
13285.0,187,2051,2709.12,22,United Kingdom,0
13291.0,42,233,361.11,155,United Kingdom,2
13292.0,31,347,578.9399999999999,38,United Kingdom,0
13294.0,54,453,873.74,189,United Kingdom,2
13295.0,11,81,197.95,359,United Kingdom,1
13296.0,5,78,87.4,136,United Kingdom,2
13297.0,59,963,2089.85,7,United Kingdom,0
13298.0,2,96,360.0,0,United Kingdom,0
13299.0,5,30,142.5,267,United Kingdom,1
13300.0,22,201,365.29,164,United Kingdom,2
13301.0,81,345,618.09,103,United Kingdom,2
13302.0,1,5,63.75,154,United Kingdom,2
13304.0,21,238,300.42,350,United Kingdom,1
13305.0,81,1232,2000.86,3,United Kingdom,0
13307.0,1,4,15.0,119,United Kingdom,2
13308.0,57,840,1367.61,22,United Kingdom,0
13309.0,107,1544,1456.79,6,United Kingdom,0
13310.0,77,575,1083.63,8,United Kingdom,0
13311.0,26,305,598.57,3,United Kingdom,0
13313.0,78,851,1555.32,21,United Kingdom,0
13314.0,74,487,593.51,1,United Kingdom,0
13316.0,87,5507,5570.6900000000005,36,United Kingdom,0
13317.0,135,1003,2140.07,63,United Kingdom,0
13318.0,20,304,640.76,0,United Kingdom,0
13319.0,500,4686,10664.34,4,United Kingdom,0
13320.0,109,1056,1475.2,69,United Kingdom,0
13321.0,11,372,567.36,71,United Kingdom,0
13322.0,25,117,199.48,16,United Kingdom,0
13323.0,21,175,787.85,2,United Kingdom,0
13324.0,77,5200,7072.8,31,United Kingdom,0
13325.0,12,240,675.3,81,United Kingdom,0
13327.0,109,1588,3617.57,38,United Kingdom,0
13328.0,17,680,1308.48,315,United Kingdom,1
13329.0,19,427,740.4,31,United Kingdom,0
13330.0,53,751,1140.93,92,United Kingdom,2
13332.0,21,179,350.9,13,United Kingdom,0
13334.0,265,1764,3502.32,81,United Kingdom,0
13336.0,51,559,795.12,76,United Kingdom,0
13338.0,24,247,431.82,153,United Kingdom,2
13339.0,54,326,860.12,200,United Kingdom,2
13340.0,134,5770,10736.48,44,United Kingdom,0
13341.0,42,301,775.85,260,United Kingdom,1
13343.0,22,126,303.93,172,United Kingdom,2
13344.0,116,952,2511.69,67,United Kingdom,0
13345.0,22,139,377.6,276,United Kingdom,1
13347.0,8,205,341.36,69,United Kingdom,0
13348.0,14,136,233.76,63,United Kingdom,0
13349.0,16,225,247.32,10,United Kingdom,0
13350.0,43,284,910.72,15,United Kingdom,0
13351.0,16,117,373.94,65,United Kingdom,0
13352.0,27,315,389.28,7,United Kingdom,0
13354.0,51,604,743.53,70,United Kingdom,0
13355.0,32,314,674.7,121,United Kingdom,2
13356.0,42,325,768.24,79,United Kingdom,0
13357.0,89,321,609.4,256,United Kingdom,1
13358.0,29,285,439.03,268,United Kingdom,1
13359.0,24,159,431.26,58,United Kingdom,0
13362.0,169,1379,3085.49,2,United Kingdom,0
13363.0,60,710,992.5,17,United Kingdom,0
13365.0,132,1238,2191.22,8,United Kingdom,0
13366.0,1,144,56.16,49,United Kingdom,0
13368.0,29,327,623.4,256,United Kingdom,1
13369.0,19,127,263.75,353,United Kingdom,1
13370.0,44,336,721.32,365,United Kingdom,1
13372.0,23,159,378.64,89,United Kingdom,0
13373.0,158,1651,3312.25,60,United Kingdom,0
13375.0,38,441,772.9,80,United Kingdom,0
13376.0,53,493,1019.76,98,United Kingdom,2
13379.0,97,601,572.56,25,United Kingdom,0
13381.0,173,2027,3626.81,20,United Kingdom,0
13382.0,15,131,222.99,280,United Kingdom,1
13384.0,155,2415,4122.28,30,United Kingdom,0
13385.0,35,281,534.57,329,United Kingdom,1
13388.0,36,281,627.15,120,United Kingdom,2
13389.0,51,429,797.96,10,United Kingdom,0
13390.0,13,224,544.08,74,United Kingdom,0
13391.0,1,4,59.8,203,United Kingdom,2
13394.0,164,2215,2312.8,1,United Kingdom,0
13395.0,21,336,307.72,184,United Kingdom,2
13396.0,47,592,1325.29,21,United Kingdom,0
13397.0,39,429,1539.18,72,United Kingdom,0
13398.0,26,281,457.34,191,United Kingdom,2
13402.0,39,479,621.23,126,United Kingdom,2
13403.0,3,44,75.0,17,United Kingdom,0
13404.0,11,111,252.49,0,United Kingdom,0
13405.0,27,165,572.451,73,United Kingdom,0
13408.0,501,16119,27487.41,1,United Kingdom,0
13410.0,30,513,988.91,8,United Kingdom,0
13411.0,18,72,213.55,106,United Kingdom,2
13414.0,24,1574,1390.5,133,United Kingdom,2
13416.0,19,142,712.5,43,United Kingdom,0
13417.0,28,162,640.83,4,United Kingdom,0
13418.0,314,3839,5845.44,11,United Kingdom,0
13419.0,16,275,221.06,63,United Kingdom,0
13420.0,10,88,140.35,134,United Kingdom,2
13421.0,103,1127,1831.61,39,United Kingdom,0
13422.0,128,1321,2601.55,50,United Kingdom,0
13425.0,78,1123,1624.21,107,United Kingdom,2
13426.0,159,2224,3550.7000000000003,0,United Kingdom,0
13427.0,29,545,582.6,18,United Kingdom,0
13428.0,71,151,201.78,9,United Kingdom,0
13429.0,67,1390,1006.8,10,United Kingdom,0
13430.0,54,738,648.6899999999999,18,United Kingdom,0
13431.0,46,672,1269.1,66,United Kingdom,0
13434.0,10,300,534.24,73,United Kingdom,0
13435.0,103,2125,3794.49,4,United Kingdom,0
13436.0,12,76,196.89,1,United Kingdom,0
13437.0,167,1283,3408.06,13,United Kingdom,0
13439.0,54,242,283.71,254,United Kingdom,1
13441.0,13,204,296.64,91,United Kingdom,2
13447.0,62,577,1104.23,22,United Kingdom,0
13448.0,198,1626,3460.99,16,United Kingdom,0
13449.0,19,222,291.88,23,United Kingdom,0
13450.0,71,1982,2043.72,26,United Kingdom,0
13451.0,434,2122,2838.56,25,United Kingdom,0
13452.0,2,2,590.0,258,United Kingdom,1
13453.0,17,134,356.98,165,United Kingdom,2
13455.0,53,345,1007.35,24,United Kingdom,0
13456.0,65,756,1737.8200000000002,17,United Kingdom,0
13458.0,394,5460,9537.92,6,United Kingdom,0
13460.0,17,286,183.44,28,United Kingdom,0
13461.0,27,1170,1445.0,38,United Kingdom,0
13462.0,10,61,143.25,182,United Kingdom,2
13464.0,41,403,674.68,57,United Kingdom,0
13466.0,18,258,297.95,99,United Kingdom,2
13467.0,98,580,1071.91,10,United Kingdom,0
13468.0,306,2581,5656.75,1,United Kingdom,0
13470.0,10,100,165.0,98,United Kingdom,2
13471.0,254,1583,2501.84,0,United Kingdom,0
13473.0,22,260,417.54,60,United Kingdom,0
13474.0,62,129,226.84,235,United Kingdom,1
13475.0,86,1012,1431.78,190,United Kingdom,2
13476.0,61,414,1092.77,178,United Kingdom,2
13477.0,81,1018,1441.53,37,United Kingdom,0
13479.0,16,133,291.0,197,United Kingdom,2
13481.0,112,1127,1776.81,45,United Kingdom,0
13482.0,11,116,184.64,231,United Kingdom,1
13483.0,10,160,140.34,65,United Kingdom,0
13484.0,8,44,313.8,240,United Kingdom,1
13485.0,23,277,454.24,232,United Kingdom,1
13486.0,69,669,1122.41,77,United Kingdom,0
13487.0,34,265,575.4,57,United Kingdom,0
13488.0,427,4512,8910.61,16,United Kingdom,0
13489.0,14,560,449.52,104,United Kingdom,2
13491.0,86,903,1215.82,51,United Kingdom,0
13492.0,50,408,1269.84,135,Switzerland,2
13493.0,8,380,618.63,274,Switzerland,1
13494.0,18,162,316.26000000000005,311,United Kingdom,1
13495.0,52,814,1990.12,7,United Kingdom,0
13496.0,36,329,617.93,10,United Kingdom,0
13497.0,20,159,321.05,282,United Kingdom,1
13499.0,45,1358,1146.96,17,United Kingdom,0
13500.0,67,585,1136.77,22,United Kingdom,0
13501.0,53,557,1310.47,242,Switzerland,1
13502.0,18,264,292.0,16,United Kingdom,0
13503.0,17,248,216.85,70,United Kingdom,0
13504.0,22,178,295.93,63,United Kingdom,0
13505.0,227,2461,4282.88,67,Switzerland,0
13506.0,29,321,452.82,311,United Kingdom,1
13507.0,162,1597,2479.16,2,United Kingdom,0
13508.0,12,24,110.97,243,United Kingdom,1
13509.0,44,1106,979.72,8,United Kingdom,0
13510.0,117,1382,1785.16,0,United Kingdom,0
13512.0,15,143,251.21,260,United Kingdom,1
13513.0,10,109,205.1,126,United Kingdom,2
13514.0,4,40,152.20000000000002,73,United Kingdom,0
13515.0,59,681,891.12,72,United Kingdom,0
13516.0,44,985,1389.41,20,United Kingdom,0
13517.0,143,1360,2109.07,59,United Kingdom,0
13518.0,36,382,627.16,85,United Kingdom,0
13519.0,9,22,110.8,49,United Kingdom,0
13520.0,95,1642,3487.75,58,Switzerland,0
13521.0,418,718,1071.73,0,United Kingdom,0
13522.0,5,44,125.8,29,United Kingdom,0
13523.0,177,1745,3755.38,32,United Kingdom,0
13524.0,27,324,680.1800000000001,40,United Kingdom,0
13525.0,6,394,628.78,14,United Kingdom,0
13527.0,218,1664,2218.61,33,United Kingdom,0
13529.0,15,74,307.76,78,United Kingdom,0
13531.0,22,174,483.8,204,United Kingdom,2
13532.0,66,129,210.31,33,United Kingdom,0
13533.0,75,202,269.09,182,United Kingdom,2
13534.0,342,2876,5613.08,1,United Kingdom,0
13536.0,178,2126,3444.39,0,United Kingdom,0
13538.0,25,175,1280.85,42,United Kingdom,0
13539.0,38,314,605.84,85,United Kingdom,0
13544.0,78,112,276.06,39,United Kingdom,0
13546.0,97,357,621.09,11,United Kingdom,0
13548.0,123,436,678.16,95,United Kingdom,2
13549.0,52,457,916.12,25,United Kingdom,0
13551.0,4,12,91.8,318,United Kingdom,1
13552.0,121,1386,3539.53,65,United Kingdom,0
13555.0,135,2636,4098.88,73,United Kingdom,0
13557.0,34,546,584.06,27,United Kingdom,0
13558.0,169,338,594.52,5,United Kingdom,0
13560.0,32,63,171.42000000000002,6,United Kingdom,0
13561.0,14,83,141.86,215,United Kingdom,2
13562.0,82,757,1799.33,81,United Kingdom,0
13563.0,49,209,777.53,83,United Kingdom,0
13564.0,83,634,623.3900000000001,143,United Kingdom,2
13565.0,38,172,240.22,18,United Kingdom,0
13566.0,169,567,856.84,40,United Kingdom,0
13568.0,43,66,187.05,172,United Kingdom,2
13569.0,79,156,338.62,16,United Kingdom,0
13570.0,27,161,239.49,242,United Kingdom,1
13571.0,340,1757,2088.94,12,United Kingdom,0
13572.0,33,534,1384.25,205,United Kingdom,2
13573.0,25,302,290.25,49,United Kingdom,0
13575.0,46,449,732.0699999999999,22,United Kingdom,0
13576.0,130,2640,6703.3,9,United Kingdom,0
13577.0,85,771,1658.3,24,United Kingdom,0
13579.0,23,176,467.04,14,United Kingdom,0
13581.0,10,30,118.0,308,United Kingdom,1
13583.0,53,725,781.03,155,United Kingdom,2
13584.0,24,37,142.4,306,United Kingdom,1
13587.0,11,160,347.0,31,United Kingdom,0
13588.0,180,2573,2445.12,15,United Kingdom,0
13589.0,21,114,379.65,14,United Kingdom,0
13590.0,89,1846,1976.12,10,United Kingdom,0
13591.0,58,485,1117.13,64,United Kingdom,0
13592.0,16,84,247.96,35,United Kingdom,0
13593.0,128,695,1965.08,107,United Kingdom,2
13594.0,26,359,396.97,52,United Kingdom,0
13596.0,146,384,664.11,5,United Kingdom,0
13598.0,36,51,147.29,46,United Kingdom,0
13599.0,263,3168,5026.85,0,United Kingdom,0
13600.0,19,324,219.52,311,United Kingdom,1
13601.0,99,548,693.32,44,United Kingdom,0
13602.0,23,267,428.89,64,United Kingdom,0
13603.0,27,164,164.34,25,United Kingdom,0
13606.0,40,276,276.75,28,United Kingdom,0
13607.0,97,288,675.51,39,United Kingdom,0
13610.0,217,486,1065.88,11,United Kingdom,0
13611.0,74,750,1140.8,88,United Kingdom,0
13614.0,195,564,1585.46,23,United Kingdom,0
13615.0,24,183,399.99,312,United Kingdom,1
13617.0,44,300,544.18,39,United Kingdom,0
13618.0,13,246,177.34,173,United Kingdom,2
13621.0,19,343,213.85,116,United Kingdom,2
13623.0,83,278,652.4,30,United Kingdom,0
13626.0,19,209,257.23,252,United Kingdom,1
13627.0,94,1266,1624.02,58,United Kingdom,0
13629.0,59,4372,7792.36,22,United Kingdom,0
13630.0,80,1377,1995.68,4,United Kingdom,0
13631.0,12,460,3021.77,99,United Kingdom,2
13632.0,146,1030,2114.68,24,United Kingdom,0
13634.0,186,700,1547.36,32,United Kingdom,0
13635.0,62,677,1071.03,67,United Kingdom,0
13636.0,64,586,941.62,36,United Kingdom,0
13637.0,99,405,804.3,51,United Kingdom,0
13638.0,8,93,122.64,15,United Kingdom,0
13639.0,40,800,1033.34,73,United Kingdom,0
13642.0,57,151,312.28,215,United Kingdom,2
13643.0,28,273,519.44,30,United Kingdom,0
13644.0,148,2060,2597.52,8,United Kingdom,0
13645.0,5,158,252.1,119,United Kingdom,2
13647.0,79,886,1640.22,9,United Kingdom,0
13649.0,23,139,346.6,256,United Kingdom,1
13650.0,98,918,1809.34,16,United Kingdom,0
13651.0,6,33,94.2,34,United Kingdom,0
13652.0,63,578,1095.08,45,United Kingdom,0
13654.0,166,2182,2707.33,42,United Kingdom,0
13655.0,56,605,932.97,113,United Kingdom,2
13656.0,49,490,379.65,164,United Kingdom,2
13657.0,16,209,382.14,10,United Kingdom,0
13658.0,112,1009,2421.47,9,United Kingdom,0
13659.0,107,867,1540.65,196,United Kingdom,2
13662.0,57,528,862.58,85,United Kingdom,0
13663.0,13,91,189.47,178,United Kingdom,2
13666.0,12,41,84.65,59,United Kingdom,0
13667.0,83,149,299.05,148,United Kingdom,2
13668.0,494,3617,6162.31,2,United Kingdom,0
13669.0,9,237,218.55,50,United Kingdom,0
13670.0,25,282,349.7,74,United Kingdom,0
13673.0,60,114,387.44,18,United Kingdom,0
13675.0,25,330,486.8200000000001,150,United Kingdom,2
13678.0,16,924,232.6,151,United Kingdom,2
13680.0,215,1265,2199.01,0,United Kingdom,0
13681.0,57,360,827.83,17,United Kingdom,0
13682.0,3,10,59.5,186,United Kingdom,2
13684.0,30,37,62.13,285,United Kingdom,1
13685.0,39,5056,3119.44,2,United Kingdom,0
13686.0,8,70,72.0,182,United Kingdom,2
13689.0,6,512,910.0,62,United Kingdom,0
13690.0,9,67,172.25,58,United Kingdom,0
13692.0,55,1224,1466.87,24,United Kingdom,0
13694.0,584,61899,62690.54,3,United Kingdom,0
13695.0,90,1603,2504.13,30,United Kingdom,0
13697.0,12,177,151.29999999999998,38,United Kingdom,0
13699.0,14,66,308.58000000000004,154,United Kingdom,2
13700.0,194,2281,2248.63,25,United Kingdom,0
13703.0,1,10,99.5,317,United Kingdom,1
13704.0,135,1528,2295.31,4,United Kingdom,0
13705.0,28,363,711.86,7,United Kingdom,0
13706.0,20,189,330.79,302,United Kingdom,1
13707.0,48,351,806.41,266,United Kingdom,1
13708.0,49,301,285.33,270,United Kingdom,1
13709.0,345,3493,6228.71,3,United Kingdom,0
13710.0,8,176,180.48,31,United Kingdom,0
13711.0,13,140,252.06,218,United Kingdom,2
13712.0,10,352,228.84,246,United Kingdom,1
13715.0,107,554,1051.99,280,United Kingdom,1
13716.0,21,138,138.28,268,United Kingdom,1
13717.0,103,1958,1432.26,31,United Kingdom,0
13718.0,12,173,306.55,245,United Kingdom,1
13719.0,60,609,1041.68,14,United Kingdom,0
13720.0,43,501,799.9,116,United Kingdom,2
13721.0,28,316,524.14,35,United Kingdom,0
13722.0,86,1400,2369.16,119,United Kingdom,2
13723.0,6,43,199.85,216,United Kingdom,2
13725.0,118,659,1809.81,49,United Kingdom,0
13726.0,42,1054,1079.66,38,United Kingdom,0
13727.0,20,162,333.48,28,United Kingdom,0
13728.0,63,458,1016.14,36,United Kingdom,0
13730.0,43,488,752.6,135,United Kingdom,2
13731.0,38,278,610.59,218,United Kingdom,2
13732.0,33,498,491.86,27,United Kingdom,0
13735.0,207,1081,2764.48,24,United Kingdom,0
13736.0,193,492,721.9,4,United Kingdom,0
13737.0,30,125,339.6,199,United Kingdom,2
13739.0,3,54,216.9,17,United Kingdom,0
13740.0,23,425,350.75,240,United Kingdom,1
13741.0,35,217,666.33,71,United Kingdom,0
13742.0,315,1107,3079.27,16,United Kingdom,0
13743.0,42,1775,1340.15,2,United Kingdom,0
13744.0,63,1153,1080.52,94,United Kingdom,2
13745.0,26,486,291.54,150,United Kingdom,2
13747.0,1,8,79.6,373,United Kingdom,1
13748.0,28,439,948.25,95,United Kingdom,2
13750.0,24,516,1647.26,53,United Kingdom,0
13751.0,9,152,296.25,287,United Kingdom,1
13752.0,75,874,1175.38,123,United Kingdom,2
13753.0,35,512,741.26,287,United Kingdom,1
13754.0,12,214,282.6,151,United Kingdom,2
13755.0,322,1219,2101.39,3,United Kingdom,0
13756.0,143,3164,5145.12,1,United Kingdom,0
13758.0,117,1844,3190.55,11,United Kingdom,0
13759.0,25,287,659.4100000000001,32,United Kingdom,0
13760.0,57,197,286.79,53,United Kingdom,0
13761.0,70,642,1070.65,49,United Kingdom,0
13762.0,14,0,3.552713678800501e-15,203,United Kingdom,2
13763.0,17,725,1689.46,62,United Kingdom,0
13764.0,207,926,1519.42,70,United Kingdom,0
13767.0,399,7258,16945.71,1,United Kingdom,0
13769.0,143,1152,2771.87,1,United Kingdom,0
13771.0,120,1476,2631.7,63,United Kingdom,0
13772.0,173,540,1122.63,33,United Kingdom,0
13774.0,22,192,345.0,81,United Kingdom,0
13777.0,219,12804,25748.35,0,United Kingdom,0
13778.0,9,70,178.7,102,United Kingdom,2
13780.0,57,318,360.01,6,United Kingdom,0
13781.0,17,30,127.84,250,United Kingdom,1
13782.0,113,369,908.86,12,United Kingdom,0
13784.0,31,2493,2462.79,9,United Kingdom,0
13786.0,7,136,230.4,366,United Kingdom,1
13787.0,31,337,309.04,75,United Kingdom,0
13790.0,45,748,348.8,3,United Kingdom,0
13791.0,17,828,1047.68,42,United Kingdom,0
13792.0,13,92,195.55,65,United Kingdom,0
13798.0,438,23515,36352.87,0,United Kingdom,0
13799.0,39,402,688.86,116,United Kingdom,2
13800.0,33,331,558.32,309,United Kingdom,1
13801.0,23,168,324.8,66,United Kingdom,0
13802.0,66,2281,3906.27,137,United Kingdom,2
13803.0,17,121,277.07,254,United Kingdom,1
13804.0,135,1462,2588.39,30,United Kingdom,0
13805.0,13,1900,924.6,51,United Kingdom,0
13806.0,10,56,256.38,63,United Kingdom,0
13807.0,7,36,112.6,366,United Kingdom,1
13808.0,76,782,1747.66,5,United Kingdom,0
13809.0,12,29,155.05,304,Cyprus,1
13810.0,36,311,899.51,28,Germany,0
13811.0,14,67,591.75,183,Germany,2
13812.0,36,333,539.0,41,Germany,0
13813.0,71,550,1353.41,39,Germany,0
13814.0,58,862,1562.12,55,Germany,0
13815.0,177,2557,4014.91,21,Germany,0
13816.0,33,260,555.04,23,Germany,0
13817.0,24,211,382.98,28,Germany,0
13819.0,36,1109,1140.35,301,United Kingdom,1
13821.0,59,153,385.64,144,United Kingdom,2
13822.0,96,611,632.0,5,United Kingdom,0
13823.0,40,439,957.66,18,United Kingdom,0
13824.0,46,768,1698.94,32,United Kingdom,0
13826.0,12,80,174.65,157,United Kingdom,2
13827.0,92,138,409.8,57,United Kingdom,0
13828.0,15,311,209.49,21,United Kingdom,0
13831.0,72,743,2198.45,15,United Kingdom,0
13832.0,4,25,40.95,17,United Kingdom,0
13833.0,28,117,383.85,158,United Kingdom,2
13835.0,55,442,834.57,24,United Kingdom,0
13837.0,18,182,266.59000000000003,211,United Kingdom,2
13838.0,165,254,674.82,5,United Kingdom,0
13841.0,1,100,85.0,252,United Kingdom,1
13842.0,206,1768,3385.62,58,United Kingdom,0
13844.0,20,196,361.62,10,United Kingdom,0
